x 0 1 2 3 4 5 6 7 
5940.000000 68.882236 97.892844 79.881027 45.213879 97.871638 92.472564 55.726480 55.726480 
5950.000000 69.002744 97.909194 79.989734 45.306500 97.888079 92.530654 55.820280 55.820280 
5960.000000 69.124046 97.922435 80.096370 45.398863 97.902590 92.593140 55.914079 55.914079 
5970.000000 69.243986 97.937981 80.208640 45.492282 97.916887 92.652296 56.007879 56.007879 
5980.000000 69.363963 97.951436 80.320453 45.586144 97.931827 92.717181 56.101679 56.101679 
5990.000000 69.487687 97.972771 80.433157 45.679552 97.954273 92.783531 56.195479 56.195479 
6000.000000 69.608345 97.987030 80.544765 45.771253 97.965353 92.840822 56.289279 56.289279 
6010.000000 69.729004 98.010296 80.659804 45.862562 97.989729 92.903042 56.383079 56.383079 
6020.000000 69.846409 98.035544 80.774627 45.954621 98.013891 92.968726 56.476878 56.476878 
6030.000000 69.964116 98.060203 80.889582 46.046285 98.040197 93.034543 56.570678 56.570678 
6040.000000 70.080575 98.117937 81.012831 46.135219 98.098957 93.127141 56.664478 56.664478 
6050.000000 70.202029 98.172079 81.131963 46.225297 98.148852 93.219205 56.758278 56.758278 
6060.000000 70.330519 98.203225 81.247087 46.315175 98.177803 93.285689 56.852078 56.852078 
6070.000000 70.459502 98.216573 81.355505 46.407812 98.190242 93.342846 56.945877 56.945877 
6080.000000 70.581977 98.231797 81.467522 46.501505 98.202251 93.397738 57.039677 57.039677 
6090.000000 70.699911 98.246753 81.577590 46.594092 98.212902 93.453164 57.133477 57.133477 
6100.000000 70.820759 98.259565 81.685201 46.687402 98.226127 93.514718 57.227277 57.227277 
6110.000000 70.940661 98.273878 81.797820 46.780148 98.240995 93.575739 57.321077 57.321077 
6120.000000 71.060828 98.287011 81.905865 46.872278 98.254720 93.635694 57.414877 57.414877 
6130.000000 71.178573 98.301271 82.011599 46.966322 98.270518 93.692718 57.508676 57.508676 
6140.000000 71.296394 98.314779 82.125278 47.060231 98.283099 93.753872 57.602476 57.602476 
6150.000000 71.414783 98.327591 82.237115 47.154374 98.297324 93.815959 57.696276 57.696276 
6160.000000 71.535555 98.341046 82.338996 47.249023 98.312479 93.870985 57.790076 57.790076 
6170.000000 71.653187 98.355198 82.447955 47.341272 98.326133 93.923079 57.883876 57.883876 
6180.000000 71.773543 98.369458 82.555892 47.435262 98.338785 93.974907 57.977676 57.977676 
6190.000000 71.893180 98.383663 82.663804 47.528076 98.353010 94.034862 58.071475 58.071475 
6200.000000 72.008353 98.398298 82.775738 47.620463 98.367951 94.090154 58.165275 58.165275 
6210.000000 72.129428 98.411378 82.880917 47.712573 98.383749 94.148111 58.259075 58.259075 
6220.000000 72.246000 98.426388 82.993994 47.805826 98.398117 94.204735 58.352875 58.352875 
6230.000000 72.361324 98.439521 83.104338 47.899015 98.412342 94.264557 58.446675 58.446675 
6240.000000 72.480961 98.454692 83.216801 47.991111 98.425710 94.321714 58.540475 58.540475 
6250.000000 72.601620 98.468415 83.325231 48.083904 98.440149 94.381802 58.634274 58.634274 
6260.000000 72.729732 98.481656 83.430760 48.176325 98.450729 94.437228 58.728074 58.728074 
6270.000000 72.849861 98.497952 83.540141 48.268435 98.466670 94.499714 58.821874 58.821874 
6280.000000 72.969006 98.511407 83.647970 48.361607 98.481967 94.566731 58.915674 58.915674 
6290.000000 73.086790 98.527489 83.755376 48.453362 98.496836 94.631749 59.009474 59.009474 
6300.000000 73.207978 98.542499 83.861627 48.546382 98.513349 94.697433 59.103274 59.103274 
6310.000000 73.327388 98.557294 83.972212 48.639415 98.528646 94.761518 59.197073 59.197073 
6320.000000 73.448349 98.570857 84.078343 48.731305 98.543587 94.829734 59.290873 59.290873 
6330.000000 73.566473 98.586402 84.191865 48.822603 98.557812 94.900081 59.384673 59.384673 
6340.000000 73.687964 98.600501 84.306869 48.915021 98.573824 94.969496 59.478473 59.478473 
6350.000000 73.811536 98.612669 84.415576 49.008064 98.587120 95.031450 59.572273 59.572273 
6360.000000 73.927201 98.627411 84.529266 49.100536 98.601775 95.096201 59.666073 59.666073 
6370.000000 74.043546 98.663917 84.637877 49.191990 98.635658 95.176008 59.759872 59.759872 
6380.000000 74.157394 98.678069 84.741552 49.285649 98.650812 95.238628 59.853672 59.853672 
6390.000000 74.275518 98.707821 84.852281 49.377093 98.684338 95.315504 59.947472 59.947472 
6400.000000 74.396063 98.740038 84.966670 49.469916 98.715863 95.392513 60.041272 60.041272 
6410.000000 74.495345 98.766627 85.060618 49.568137 98.744385 95.439278 60.135072 60.135072 
6420.000000 74.606696 98.770325 85.132090 49.671809 98.748531 95.460595 60.228872 60.228872 
6430.000000 74.709042 98.773971 85.202611 49.774226 98.752391 95.478982 60.322671 60.322671 
6440.000000 74.824139 98.790857 85.277695 49.877252 98.769261 95.508293 60.416471 60.416471 
6450.000000 74.949489 98.795360 85.351310 49.980650 98.772836 95.531076 60.510271 60.510271 
6460.000000 75.064964 98.809029 85.424817 50.083365 98.786560 95.559988 60.604071 60.604071 
6470.000000 75.181007 98.813747 85.492653 50.176395 98.788633 95.581039 60.697871 60.697871 
6480.000000 75.310481 98.817017 85.562825 50.278937 98.792780 95.602489 60.791671 60.791671 
6490.000000 75.432805 98.831437 85.637355 50.381578 98.807148 95.635398 60.885470 60.885470 
6500.000000 75.556642 98.834760 85.705456 50.483302 98.810436 95.654051 60.979270 60.979270 
6510.000000 75.678057 98.846714 85.779818 50.584201 98.821087 95.679099 61.073070 61.073070 
6520.000000 75.797732 98.855023 85.850772 50.686023 98.829022 95.704013 61.166870 61.166870 
6530.000000 75.915856 98.873250 85.930394 50.788751 98.847322 95.738254 61.260670 61.260670 
6540.000000 76.033412 98.876573 85.996281 50.891189 98.849323 95.757307 61.354470 61.354470 
6550.000000 76.157022 98.879307 86.064695 50.994354 98.852540 95.776626 61.448269 61.448269 
6560.000000 76.274238 98.894906 86.140489 51.095946 98.866908 95.806470 61.542069 61.542069 
6570.000000 76.384681 98.898284 86.210264 51.200013 98.870626 95.823391 61.635869 61.635869 
6580.000000 76.505415 98.914151 86.285106 51.301159 98.889068 95.851770 61.729669 61.729669 
6590.000000 76.621798 98.921442 86.355339 51.404692 98.897861 95.877750 61.823469 61.823469 
6600.000000 76.744954 98.927285 86.422357 51.505043 98.903937 95.899600 61.917269 61.917269 
6610.000000 76.864818 98.930930 86.489110 51.606862 98.907297 95.919053 62.011068 62.011068 
6620.000000 76.984910 98.935754 86.555152 51.709540 98.913516 95.938904 62.104868 62.104868 
6630.000000 77.103601 98.940686 86.626011 51.812082 98.917733 95.960621 62.198668 62.198668 
6640.000000 77.219871 98.945189 86.694292 51.915149 98.921880 95.980207 62.292468 62.292468 
6650.000000 77.336783 98.949478 86.766005 52.018892 98.926740 96.002990 62.386268 62.386268 
6660.000000 77.462891 98.954624 86.833794 52.121871 98.931101 96.022309 62.480068 62.480068 
6670.000000 77.579312 98.958537 86.900462 52.224207 98.933960 96.042160 62.573867 62.573867 
6680.000000 77.701559 98.962611 86.965699 52.326134 98.938106 96.060413 62.667667 62.667667 
6690.000000 77.818548 98.966096 87.032957 52.428243 98.941752 96.079333 62.761467 62.761467 
6700.000000 77.938072 98.970545 87.101336 52.532017 98.945970 96.098652 62.855267 62.855267 
6710.000000 78.051996 98.974297 87.167631 52.635459 98.949973 96.117837 62.949067 62.949067 
6720.000000 78.173979 98.977943 87.239741 52.738948 98.953332 96.136756 63.042867 63.042867 
6730.000000 78.294940 98.981320 87.309299 52.841149 98.956621 96.155942 63.136666 63.136666 
6740.000000 78.413858 98.985287 87.379182 52.946146 98.960767 96.174994 63.230466 63.230466 
6750.000000 78.533685 98.988878 87.448500 53.049636 98.964555 96.193381 63.324266 63.324266 
6760.000000 78.656651 98.999010 87.521790 53.153977 98.974778 96.222026 63.418066 63.418066 
6770.000000 78.774207 99.009463 87.597680 53.257074 98.986930 96.249472 63.511866 63.511866 
6780.000000 78.897628 99.037231 87.678747 53.358203 99.013236 96.286378 63.605666 63.605666 
6790.000000 79.020292 99.040608 87.747353 53.460702 99.017239 96.306230 63.699465 63.699465 
6800.000000 79.141518 99.060014 87.823424 53.560400 99.037540 96.340471 63.793265 63.793265 
6810.000000 79.260626 99.074702 87.899555 53.662016 99.053124 96.370981 63.887065 63.887065 
6820.000000 79.391008 99.081832 87.976409 53.765979 99.061774 96.395763 63.980865 63.980865 
6830.000000 79.514089 99.085370 88.045304 53.867277 99.065419 96.416014 64.074665 64.074665 
6840.000000 79.636223 99.088800 88.113683 53.969302 99.068565 96.433601 64.168464 64.168464 
6850.000000 79.757600 99.092714 88.184288 54.072128 99.072496 96.455585 64.262264 64.262264 
6860.000000 79.879659 99.095608 88.248718 54.176189 99.076356 96.471573 64.356064 64.356064 
6870.000000 79.997631 99.098289 88.317746 54.278596 99.079573 96.488760 64.449864 64.449864 
6880.000000 80.113977 99.101880 88.388941 54.382616 99.082718 96.508612 64.543664 64.543664 
6890.000000 80.233614 99.105311 88.459366 54.487309 99.085721 96.526465 64.637464 64.637464 
6900.000000 80.352948 99.108688 88.526035 54.590762 99.088366 96.545784 64.731263 64.731263 
6910.000000 80.472245 99.112012 88.591018 54.696506 99.090725 96.560706 64.825063 64.825063 
6920.000000 80.590861 99.115175 88.656447 54.801007 99.093727 96.581890 64.918863 64.918863 
6930.000000 80.714092 99.118606 88.722249 54.903671 99.096157 96.599210 65.012663 65.012663 
6940.000000 80.837135 99.125038 88.796153 55.007698 99.105236 96.625058 65.106463 65.106463 
6950.000000 80.959836 99.129327 88.864892 55.112503 99.108310 96.643577 65.200263 65.200263 
6960.000000 81.079549 99.132061 88.930502 55.216905 99.111812 96.660098 65.294062 65.294062 
6970.000000 81.198959 99.141174 89.000890 55.319847 99.121177 96.688077 65.387862 65.387862 
6980.000000 81.319883 99.167012 89.082270 55.421862 99.146696 96.725782 65.481662 65.481662 
6990.000000 81.440352 99.181968 89.157932 55.523981 99.161994 96.761223 65.575462 65.575462 
7000.000000 81.557341 99.185345 89.224949 55.626916 99.164782 96.780808 65.669262 65.669262 
7010.000000 81.680837 99.188883 89.295687 55.728542 99.168856 96.803591 65.763062 65.763062 
7020.000000 81.796805 99.191510 89.368809 55.830983 99.172002 96.824242 65.856861 65.856861 
7030.000000 81.914134 99.195584 89.439113 55.933275 99.175504 96.845560 65.950661 65.950661 
7040.000000 82.031538 99.199283 89.505854 56.037055 99.179793 96.866344 66.044461 66.044461 
7050.000000 82.150646 99.202124 89.573077 56.139236 99.183368 96.882998 66.138261 66.138261 
7060.000000 82.268997 99.206252 89.641142 56.243702 99.186656 96.903516 66.232061 66.232061 
7070.000000 82.387234 99.213006 89.714660 56.347175 99.194519 96.927631 66.325861 66.325861 
7080.000000 82.513000 99.225282 89.792019 56.451560 99.205671 96.959874 66.419660 66.419660 
7090.000000 82.637443 99.228070 89.858086 56.553295 99.208316 96.975596 66.513460 66.513460 
7100.000000 82.754848 99.232358 89.924851 56.657308 99.214106 96.995980 66.607260 66.607260 
7110.000000 82.877133 99.235950 89.993121 56.758302 99.217323 97.015033 66.701060 66.701060 
7120.000000 82.993289 99.239166 90.060609 56.861686 99.221040 97.031420 66.794860 66.794860 
7130.000000 83.109256 99.241739 90.125676 56.962690 99.224185 97.048208 66.888660 66.888660 
7140.000000 83.228326 99.244527 90.194127 57.065006 99.228760 97.062730 66.982459 66.982459 
7150.000000 83.349742 99.248065 90.263649 57.166865 99.231762 97.082183 67.076259 67.076259 
7160.000000 83.469643 99.250799 90.329908 57.268089 99.234622 97.099769 67.170059 67.170059 
7170.000000 83.588335 99.253425 90.399647 57.370550 99.238124 97.119754 67.263859 67.263859 
7180.000000 83.713609 99.257553 90.470276 57.474246 99.243843 97.142004 67.357659 67.357659 
7190.000000 83.836500 99.260930 90.534405 57.577725 99.247489 97.160524 67.451459 67.451459 
7200.000000 83.957840 99.274332 90.605997 57.680686 99.261571 97.186771 67.545258 67.545258 
7210.000000 84.076267 99.277763 90.670860 57.783760 99.265789 97.205957 67.639058 67.639058 
7220.000000 84.194504 99.280550 90.738420 57.887418 99.268505 97.224076 67.732858 67.732858 
7230.000000 84.313914 99.284034 90.806678 57.992216 99.271793 97.242063 67.826658 67.826658 
7240.000000 84.432832 99.287197 90.872323 58.096774 99.275796 97.260849 67.920458 67.920458 
7250.000000 84.548799 99.290414 90.939341 58.200615 99.279085 97.279368 68.014258 68.014258 
7260.000000 84.666620 99.293469 91.005492 58.305183 99.283016 97.296422 68.108057 68.108057 
7270.000000 84.781831 99.298776 91.072992 58.408104 99.287448 97.316541 68.201857 68.201857 
7280.000000 84.901430 99.313786 91.149243 58.509744 99.300887 97.343853 68.295657 68.295657 
7290.000000 85.016867 99.322577 91.224267 58.612892 99.309036 97.367836 68.389457 68.389457 
7300.000000 85.141007 99.335389 91.302432 58.715211 99.324191 97.402610 68.483257 68.483257 
7310.000000 85.261855 99.339303 91.367704 58.817726 99.327551 97.422195 68.577057 68.577057 
7320.000000 85.380281 99.342465 91.437142 58.919305 99.330482 97.441114 68.670856 68.670856 
7330.000000 85.499994 99.347933 91.511624 59.024789 99.337130 97.465096 68.764656 68.764656 
7340.000000 85.623377 99.352811 91.584203 59.126551 99.344492 97.489878 68.858456 68.858456 
7350.000000 85.747781 99.355974 91.652112 59.227179 99.347852 97.506399 68.952256 68.952256 
7360.000000 85.865791 99.369215 91.723163 59.327111 99.362935 97.536376 69.046056 69.046056 
7370.000000 85.991558 99.383313 91.799860 59.428649 99.374659 97.566753 69.139856 69.139856 
7380.000000 86.106277 99.386315 91.868346 59.532000 99.378090 97.584873 69.233655 69.233655 
7390.000000 86.223644 99.396072 91.939313 59.634052 99.388741 97.606191 69.327455 69.327455 
7400.000000 86.346232 99.399342 92.006824 59.736685 99.392601 97.624710 69.421255 69.421255 
7410.000000 86.467836 99.402772 92.072133 59.838538 99.395961 97.643496 69.515055 69.515055 
7420.000000 86.591446 99.406471 92.139259 59.941233 99.398963 97.663215 69.608855 69.608855 
7430.000000 86.716986 99.410224 92.203893 60.041570 99.401322 97.678670 69.702655 69.702655 
7440.000000 86.840028 99.413440 92.271646 60.145749 99.404324 97.701319 69.796454 69.796454 
7450.000000 86.957622 99.417192 92.340421 60.247331 99.407899 97.719306 69.890254 69.890254 
7460.000000 87.077449 99.420731 92.407150 60.349184 99.411687 97.738758 69.984054 69.984054 
7470.000000 87.199961 99.423947 92.472206 60.451588 99.414833 97.757544 70.077854 70.077854 
7480.000000 87.323760 99.428182 92.540066 60.553951 99.418407 97.776197 70.171654 70.171654 
7490.000000 87.440371 99.432202 92.609660 60.658340 99.422839 97.799379 70.265454 70.265454 
7500.000000 87.560802 99.446676 92.682553 60.760622 99.438637 97.828824 70.359253 70.359253 
7510.000000 87.687099 99.449785 92.748283 60.862387 99.440781 97.849875 70.453053 70.453053 
7520.000000 87.811919 99.453538 92.815987 60.965774 99.443784 97.869194 70.546853 70.546853 
7530.000000 87.930043 99.456700 92.881669 61.068892 99.446929 97.888513 70.640653 70.640653 
7540.000000 88.049983 99.460828 92.949938 61.171542 99.450074 97.905833 70.734453 70.734453 
7550.000000 88.169544 99.464741 93.018473 61.272489 99.453362 97.923287 70.828253 70.828253 
7560.000000 88.293532 99.468655 93.086575 61.373029 99.456365 97.942206 70.922052 70.922052 
7570.000000 88.417823 99.472085 93.157818 61.474432 99.460868 97.960592 71.015852 71.015852 
7580.000000 88.541698 99.475945 93.227496 61.576633 99.464371 97.977380 71.109652 71.109652 
7590.000000 88.665043 99.479322 93.296633 61.677907 99.467802 97.994966 71.203452 71.203452 
7600.000000 88.789107 99.482592 93.364903 61.778782 99.471019 98.011487 71.297252 71.297252 
7610.000000 88.913436 99.485433 93.433365 61.879309 99.474236 98.033338 71.391051 71.391051 
7620.000000 89.032203 99.488435 93.504055 61.979698 99.477310 98.050525 71.484851 71.484851 
7630.000000 89.152294 99.491973 93.572301 62.080492 99.481098 98.069044 71.578651 71.578651 
7640.000000 89.273066 99.495297 93.640583 62.181827 99.484529 98.085299 71.672451 71.672451 
7650.000000 89.389828 99.498567 93.707697 62.281884 99.487317 98.104218 71.766251 71.766251 
7660.000000 89.510487 99.502051 93.773487 62.381376 99.490177 98.121672 71.860051 71.860051 
7670.000000 89.628724 99.505696 93.842058 62.482600 99.493608 98.141257 71.953850 71.953850 
7680.000000 89.749874 99.508484 93.910255 62.582153 99.496896 98.161375 72.047650 72.047650 
7690.000000 89.873144 99.516042 93.982980 62.683863 99.506475 98.186157 72.141450 72.141450 
7700.000000 89.995354 99.526549 94.057859 62.786237 99.516483 98.212004 72.235250 72.235250 
7710.000000 90.117148 99.529015 94.126875 62.888451 99.519843 98.229724 72.329050 72.329050 
7720.000000 90.243141 99.533089 94.197276 62.992305 99.523345 98.247844 72.422850 72.422850 
7730.000000 90.361719 99.535877 94.268374 63.094138 99.526205 98.263965 72.516649 72.516649 
7740.000000 90.484837 99.539040 94.334803 63.196920 99.529493 98.284483 72.610449 72.610449 
7750.000000 90.607312 99.542470 94.401580 63.300832 99.533139 98.303402 72.704249 72.704249 
7760.000000 90.726949 99.546437 94.468080 63.405339 99.535998 98.322455 72.798049 72.798049 
7770.000000 90.847645 99.550511 94.538216 63.508761 99.539143 98.341774 72.891849 72.891849 
7780.000000 90.966147 99.553781 94.605595 63.614313 99.541931 98.360693 72.985649 72.985649 
7790.000000 91.085558 99.557051 94.670434 63.719409 99.545434 98.380678 73.079448 73.079448 
7800.000000 91.204514 99.567290 94.742809 63.821319 99.557014 98.406525 73.173248 73.173248 
7810.000000 91.326156 99.581657 94.813763 63.923256 99.571740 98.438102 73.267048 73.267048 
7820.000000 91.447307 99.587982 94.886836 64.027479 99.577459 98.457554 73.360848 73.360848 
7830.000000 91.567587 99.615482 94.963425 64.128192 99.605337 98.498856 73.454648 73.454648 
7840.000000 91.692786 99.621379 95.032453 64.232591 99.612772 98.523238 73.548448 73.548448 
7850.000000 91.815374 99.626686 95.105370 64.335692 99.618347 98.543356 73.642247 73.642247 
7860.000000 91.936487 99.633440 95.175482 64.439712 99.624852 98.566006 73.736047 73.736047 
7870.000000 92.057486 99.648021 95.252600 64.540093 99.640650 98.601979 73.829847 73.829847 
7880.000000 92.179091 99.650862 95.321195 64.638480 99.644367 98.621431 73.923647 73.923647 
7890.000000 92.298161 99.655204 95.390488 64.741817 99.647870 98.643281 74.017447 74.017447 
7900.000000 92.415111 99.659386 95.459950 64.841918 99.652803 98.661268 74.111247 74.111247 
7910.000000 92.535997 99.663192 95.526739 64.945586 99.655448 98.678189 74.205046 74.205046 
7920.000000 92.659645 99.668552 95.596935 65.048460 99.662167 98.699106 74.298846 74.298846 
7930.000000 92.784087 99.675039 95.668070 65.150854 99.668243 98.725087 74.392646 74.392646 
7940.000000 92.905540 99.679274 95.735810 65.253437 99.672604 98.745072 74.486446 74.486446 
7950.000000 93.022605 99.683937 95.805958 65.355932 99.677322 98.765990 74.580246 74.580246 
7960.000000 93.142507 99.687047 95.869425 65.459252 99.680324 98.785042 74.674046 74.674046 
7970.000000 93.262068 99.694015 95.940812 65.563729 99.688830 98.808491 74.767845 74.767845 
7980.000000 93.384202 99.696749 96.008974 65.666731 99.691833 98.829409 74.861645 74.861645 
7990.000000 93.503991 99.705219 96.079940 65.769977 99.699053 98.855123 74.955445 74.955445 
8000.000000 93.624423 99.713635 96.151870 65.874017 99.707988 98.880304 75.049245 75.049245 
8010.000000 93.745043 99.720068 96.223571 65.975566 99.714207 98.901222 75.143045 75.143045 
8020.000000 93.862600 99.732987 96.296283 66.078511 99.729219 98.931466 75.236845 75.236845 
8030.000000 93.982388 99.747729 96.372823 66.180390 99.743015 98.959978 75.330644 75.330644 
8040.000000 94.105393 99.750892 96.444259 66.281678 99.746018 98.976899 75.424444 75.424444 
8050.000000 94.230743 99.754751 96.512108 66.384498 99.749377 98.994485 75.518244 75.518244 
8060.000000 94.347315 99.758343 96.586024 66.487459 99.752880 99.015403 75.612044 75.612044 
8070.000000 94.469488 99.760916 96.653619 66.589819 99.757026 99.036854 75.705844 75.705844 
8080.000000 94.587649 99.764668 96.726151 66.692497 99.760171 99.055240 75.799644 75.799644 
8090.000000 94.705319 99.768260 96.793386 66.796855 99.763889 99.072161 75.893443 75.893443 
8100.000000 94.826923 99.771530 96.861053 66.899959 99.767034 99.092545 75.987243 75.987243 
8110.000000 94.946901 99.775014 96.931490 67.003587 99.770179 99.110665 76.081043 76.081043 
8120.000000 95.065706 99.778392 96.998881 67.108446 99.774468 99.129051 76.174843 76.174843 
8130.000000 95.192872 99.782251 97.067561 67.211577 99.776899 99.145439 76.268643 76.268643 
8140.000000 95.308726 99.785789 97.136733 67.314336 99.780544 99.162360 76.362443 76.362443 
8150.000000 95.427304 99.797475 97.209746 67.417636 99.795413 99.192071 76.456242 76.456242 
8160.000000 95.546411 99.801389 97.278739 67.521588 99.799559 99.210324 76.550042 76.550042 
8170.000000 95.667524 99.824868 97.367594 67.622457 99.823435 99.256156 76.643842 76.643842 
8180.000000 95.785988 99.844542 97.451815 67.724620 99.845380 99.295727 76.737642 76.737642 
8190.000000 95.916333 99.859980 97.534098 67.823758 99.860535 99.330101 76.831442 76.831442 
8200.000000 96.041078 99.862714 97.602753 67.927156 99.862679 99.350219 76.925242 76.925242 
8210.000000 96.163893 99.866145 97.670553 68.031636 99.866254 99.371404 77.019041 77.019041 
8220.000000 96.285081 99.869415 97.737439 68.134131 99.870185 99.388990 77.112841 77.112841 
8230.000000 96.400216 99.873114 97.804709 68.238381 99.873545 99.404312 77.206641 77.206641 
8240.000000 96.522729 99.876866 97.873822 68.340622 99.876762 99.423365 77.300441 77.300441 
8250.000000 96.642933 99.880619 97.940707 68.443219 99.880908 99.443883 77.394241 77.394241 
8260.000000 96.758749 99.884157 98.006160 68.547334 99.884053 99.463202 77.488041 77.488041 
8270.000000 96.874262 99.887695 98.074984 68.652544 99.887413 99.484119 77.581840 77.581840 
8280.000000 96.994618 99.890858 98.144771 68.757474 99.890129 99.503705 77.675640 77.675640 
8290.000000 97.111645 99.894396 98.208851 68.861721 99.894204 99.523690 77.769440 77.769440 
8300.000000 97.230185 99.898309 98.276254 68.964341 99.897206 99.542076 77.863240 77.863240 
8310.000000 97.350995 99.901579 98.342117 69.066945 99.900995 99.558730 77.957040 77.957040 
8320.000000 97.470972 99.904795 98.407582 69.170711 99.904712 99.575917 78.050840 78.050840 
8330.000000 97.588415 99.907904 98.478717 69.271952 99.907857 99.596035 78.144639 78.144639 
8340.000000 97.708884 99.911014 98.544398 69.373145 99.910931 99.613889 78.238439 78.238439 
8350.000000 97.825268 99.914284 98.614979 69.478541 99.913076 99.632808 78.332239 78.332239 
8360.000000 97.942219 99.917393 98.681107 69.580370 99.916221 99.649196 78.426039 78.426039 
8370.000000 98.057505 99.920824 98.750917 69.682771 99.918222 99.669980 78.519839 78.519839 
8380.000000 98.176082 99.923772 98.820295 69.785925 99.922511 99.691298 78.613638 78.613638 
8390.000000 98.304800 99.926774 98.887842 69.887639 99.925442 99.705420 78.707438 78.707438 
8400.000000 98.427615 99.929615 98.965755 69.986783 99.928659 99.724073 78.801238 78.801238 
8410.000000 98.546761 99.932992 99.042295 70.087736 99.932162 99.742326 78.895038 78.895038 
8420.000000 98.666738 99.935887 99.119738 70.186305 99.935450 99.760712 78.988838 78.988838 
8430.000000 98.788532 99.939371 99.195701 70.286795 99.939239 99.780431 79.082638 79.082638 
8440.000000 98.905105 99.942588 99.273433 70.387247 99.942027 99.797352 79.176437 79.176437 
8450.000000 99.025725 99.946394 99.352369 70.485617 99.944814 99.816937 79.270237 79.270237 
8460.000000 99.143925 99.949664 99.431124 70.584287 99.947888 99.834923 79.364037 79.364037 
8470.000000 99.266816 99.953255 99.509519 70.686062 99.951605 99.855042 79.457837 79.457837 
8480.000000 99.387550 99.956364 99.581292 70.788926 99.955180 99.873428 79.551637 79.551637 
8490.000000 99.505977 99.959849 99.661793 70.889388 99.957824 99.889816 79.645437 79.645437 
8500.000000 99.624933 99.965853 99.741740 70.989814 99.963829 99.910334 79.739236 79.739236 
8510.000000 99.740635 99.969873 99.816161 71.089999 99.967689 99.930186 79.833036 79.833036 
8520.000000 99.857169 99.977217 99.894929 71.191176 99.975052 99.953768 79.926836 79.926836 
8530.000000 99.977336 99.993353 99.977572 71.292325 99.993138 99.986677 80.020636 80.020636 
8540.000000 100.000000 100.000000 100.000000 71.421106 100.000000 100.000000 80.114436 80.114436 
8550.000000 100.000000 100.000000 100.000000 71.554716 100.000000 100.000000 80.208236 80.208236 
8560.000000 100.000000 100.000000 100.000000 71.688339 100.000000 100.000000 80.302035 80.302035 
8570.000000 100.000000 100.000000 100.000000 71.824130 100.000000 100.000000 80.395835 80.395835 
8580.000000 100.000000 100.000000 100.000000 71.960161 100.000000 100.000000 80.489635 80.489635 
8590.000000 100.000000 100.000000 100.000000 72.096541 100.000000 100.000000 80.583435 80.583435 
8600.000000 100.000000 100.000000 100.000000 72.224719 100.000000 100.000000 80.677235 80.677235 
8610.000000 100.000000 100.000000 100.000000 72.359658 100.000000 100.000000 80.771035 80.771035 
8620.000000 100.000000 100.000000 100.000000 72.494888 100.000000 100.000000 80.864834 80.864834 
8630.000000 100.000000 100.000000 100.000000 72.627980 100.000000 100.000000 80.958634 80.958634 
8640.000000 100.000000 100.000000 100.000000 72.761337 100.000000 100.000000 81.052434 81.052434 
8650.000000 100.000000 100.000000 100.000000 72.894987 100.000000 100.000000 81.146234 81.146234 
8660.000000 100.000000 100.000000 100.000000 73.034474 100.000000 100.000000 81.240034 81.240034 
8670.000000 100.000000 100.000000 100.000000 73.164990 100.000000 100.000000 81.333834 81.333834 
8680.000000 100.000000 100.000000 100.000000 73.299357 100.000000 100.000000 81.427633 81.427633 
8690.000000 100.000000 100.000000 100.000000 73.434022 100.000000 100.000000 81.521433 81.521433 
8700.000000 100.000000 100.000000 100.000000 73.565451 100.000000 100.000000 81.615233 81.615233 
8710.000000 100.000000 100.000000 100.000000 73.701441 100.000000 100.000000 81.709033 81.709033 
8720.000000 100.000000 100.000000 100.000000 73.839332 100.000000 100.000000 81.802833 81.802833 
8730.000000 100.000000 100.000000 100.000000 73.970883 100.000000 100.000000 81.896633 81.896633 
8740.000000 100.000000 100.000000 100.000000 74.104364 100.000000 100.000000 81.990432 81.990432 
8750.000000 100.000000 100.000000 100.000000 74.238549 100.000000 100.000000 82.084232 82.084232 
8760.000000 100.000000 100.000000 100.000000 74.369369 100.000000 100.000000 82.178032 82.178032 
8770.000000 100.000000 100.000000 100.000000 74.503564 100.000000 100.000000 82.271832 82.271832 
8780.000000 100.000000 100.000000 100.000000 74.638408 100.000000 100.000000 82.365632 82.365632 
8790.000000 100.000000 100.000000 100.000000 74.773053 100.000000 100.000000 82.459432 82.459432 
8800.000000 100.000000 100.000000 100.000000 74.908505 100.000000 100.000000 82.553231 82.553231 
8810.000000 100.000000 100.000000 100.000000 75.039843 100.000000 100.000000 82.647031 82.647031 
8820.000000 100.000000 100.000000 100.000000 75.172986 100.000000 100.000000 82.740831 82.740831 
8830.000000 100.000000 100.000000 100.000000 75.305345 100.000000 100.000000 82.834631 82.834631 
8840.000000 100.000000 100.000000 100.000000 75.440172 100.000000 100.000000 82.928431 82.928431 
8850.000000 100.000000 100.000000 100.000000 75.572953 100.000000 100.000000 83.022231 83.022231 
8860.000000 100.000000 100.000000 100.000000 75.706188 100.000000 100.000000 83.116030 83.116030 
8870.000000 100.000000 100.000000 100.000000 75.841336 100.000000 100.000000 83.209830 83.209830 
8880.000000 100.000000 100.000000 100.000000 75.978061 100.000000 100.000000 83.303630 83.303630 
8890.000000 100.000000 100.000000 100.000000 76.113229 100.000000 100.000000 83.397430 83.397430 
8900.000000 100.000000 100.000000 100.000000 76.249173 100.000000 100.000000 83.491230 83.491230 
